"No.","Time","Source","Destination","Protocol","Length","Info"
"4092","82.576126","172.168.1.44","10.10.10.38","UDP","214",""
"4093","82.596366","172.168.1.44","10.10.10.38","UDP","214",""
"4094","82.616558","172.168.1.44","10.10.10.38","UDP","214",""
"4095","82.636735","172.168.1.44","10.10.10.38","UDP","214",""
"4096","82.656901","172.168.1.44","10.10.10.38","UDP","214",""
"4097","82.677075","172.168.1.44","10.10.10.38","UDP","214",""
"4098","82.697227","172.168.1.44","10.10.10.38","UDP","214",""
"4099","82.717429","172.168.1.44","10.10.10.38","UDP","214",""
"4100","82.737600","172.168.1.44","10.10.10.38","UDP","214",""
"4101","82.757785","172.168.1.44","10.10.10.38","UDP","214",""
"4102","82.777970","172.168.1.44","10.10.10.38","UDP","214",""
"4103","82.798116","172.168.1.44","10.10.10.38","UDP","214",""
"4104","82.818288","172.168.1.44","10.10.10.38","UDP","214",""
"4105","82.838434","172.168.1.44","10.10.10.38","UDP","214",""
"4106","82.858632","172.168.1.44","10.10.10.38","UDP","214",""
"4107","82.878805","172.168.1.44","10.10.10.38","UDP","214",""
"4108","82.898955","172.168.1.44","10.10.10.38","UDP","214",""
"4109","82.919145","172.168.1.44","10.10.10.38","UDP","214",""
"4110","82.939313","172.168.1.44","10.10.10.38","UDP","214",""
"4111","82.959488","172.168.1.44","10.10.10.38","UDP","214",""
"4112","82.979630","172.168.1.44","10.10.10.38","UDP","214",""
"4113","82.999770","172.168.1.44","10.10.10.38","UDP","214",""
"4114","83.019917","172.168.1.44","10.10.10.38","UDP","214",""
"4115","83.040092","172.168.1.44","10.10.10.38","UDP","214",""
"4116","83.060245","172.168.1.44","10.10.10.38","UDP","214",""
"4117","83.080404","172.168.1.44","10.10.10.38","UDP","214",""
"4118","83.100593","172.168.1.44","10.10.10.38","UDP","214",""
"4119","83.120759","172.168.1.44","10.10.10.38","UDP","214",""
"4120","83.140929","172.168.1.44","10.10.10.38","UDP","214",""
"4121","83.161112","172.168.1.44","10.10.10.38","UDP","214",""
"4122","83.181309","172.168.1.44","10.10.10.38","UDP","214",""
"4123","83.201479","172.168.1.44","10.10.10.38","UDP","214",""
"4124","83.221691","172.168.1.44","10.10.10.38","UDP","214",""
"4125","83.241860","172.168.1.44","10.10.10.38","UDP","214",""
"4126","83.262028","172.168.1.44","10.10.10.38","UDP","214",""
"4127","83.282193","172.168.1.44","10.10.10.38","UDP","214",""
"4128","83.302359","172.168.1.44","10.10.10.38","UDP","214",""
"4129","83.322513","172.168.1.44","10.10.10.38","UDP","214",""
"4130","83.342675","172.168.1.44","10.10.10.38","UDP","214",""
"4131","83.362833","172.168.1.44","10.10.10.38","UDP","214",""
"4132","83.382989","172.168.1.44","10.10.10.38","UDP","214",""
"4133","83.403165","172.168.1.44","10.10.10.38","UDP","214",""
"4134","83.423343","172.168.1.44","10.10.10.38","UDP","214",""
"4135","83.443520","172.168.1.44","10.10.10.38","UDP","214",""
"4136","83.463684","172.168.1.44","10.10.10.38","UDP","214",""
"4137","83.483863","172.168.1.44","10.10.10.38","UDP","214",""
"4138","83.504077","172.168.1.44","10.10.10.38","UDP","214",""
"4139","83.524251","172.168.1.44","10.10.10.38","UDP","214",""
"4140","83.544424","172.168.1.44","10.10.10.38","UDP","214",""
"4141","83.564603","172.168.1.44","10.10.10.38","UDP","214",""
"4142","83.584760","172.168.1.44","10.10.10.38","UDP","214",""
"4143","83.604944","172.168.1.44","10.10.10.38","UDP","214",""
"4144","83.625159","172.168.1.44","10.10.10.38","UDP","214",""
"4145","83.645333","172.168.1.44","10.10.10.38","UDP","214",""
"4146","83.665483","172.168.1.44","10.10.10.38","UDP","214",""
"4147","83.685634","172.168.1.44","10.10.10.38","UDP","214",""
"4148","83.705800","172.168.1.44","10.10.10.38","UDP","214",""
"4149","83.725949","172.168.1.44","10.10.10.38","UDP","214",""
"4150","83.746127","172.168.1.44","10.10.10.38","UDP","214",""
"4151","83.766314","172.168.1.44","10.10.10.38","UDP","214",""
"4152","83.786485","172.168.1.44","10.10.10.38","UDP","214",""
"4153","83.806656","172.168.1.44","10.10.10.38","UDP","214",""
"4154","83.826824","172.168.1.44","10.10.10.38","UDP","214",""
"4155","83.846984","172.168.1.44","10.10.10.38","UDP","214",""
"4156","83.867157","172.168.1.44","10.10.10.38","UDP","214",""
"4157","83.887330","172.168.1.44","10.10.10.38","UDP","214",""
"4158","83.907503","172.168.1.44","10.10.10.38","UDP","214",""
"4159","83.927675","172.168.1.44","10.10.10.38","UDP","214",""
"4160","83.947845","172.168.1.44","10.10.10.38","UDP","214",""
"4161","83.967998","172.168.1.44","10.10.10.38","UDP","214",""
"4162","83.988163","172.168.1.44","10.10.10.38","UDP","214",""
"4163","84.008348","172.168.1.44","10.10.10.38","UDP","214",""
"4164","84.028500","172.168.1.44","10.10.10.38","UDP","214",""
"4165","84.048646","172.168.1.44","10.10.10.38","UDP","214",""
"4166","84.068858","172.168.1.44","10.10.10.38","UDP","214",""
"4167","84.089069","172.168.1.44","10.10.10.38","UDP","214",""
"4168","84.109273","172.168.1.44","10.10.10.38","UDP","214",""
"4169","84.129468","172.168.1.44","10.10.10.38","UDP","214",""
"4170","84.149637","172.168.1.44","10.10.10.38","UDP","214",""
"4171","84.169818","172.168.1.44","10.10.10.38","UDP","214",""
"4172","84.189991","172.168.1.44","10.10.10.38","UDP","214",""
"4173","84.210169","172.168.1.44","10.10.10.38","UDP","214",""
"4174","84.230320","172.168.1.44","10.10.10.38","UDP","214",""
"4175","84.250530","172.168.1.44","10.10.10.38","UDP","214",""
"4176","84.270682","172.168.1.44","10.10.10.38","UDP","214",""
"4177","84.290864","172.168.1.44","10.10.10.38","UDP","214",""
"4178","84.311037","172.168.1.44","10.10.10.38","UDP","214",""
"4179","84.331200","172.168.1.44","10.10.10.38","UDP","214",""
"4180","84.351357","172.168.1.44","10.10.10.38","UDP","214",""
"4181","84.371522","172.168.1.44","10.10.10.38","UDP","214",""
"4182","84.391728","172.168.1.44","10.10.10.38","UDP","214",""
"4183","84.411971","172.168.1.44","10.10.10.38","UDP","214",""
"4184","84.432149","172.168.1.44","10.10.10.38","UDP","214",""
"4185","84.452319","172.168.1.44","10.10.10.38","UDP","214",""
"4186","84.472505","172.168.1.44","10.10.10.38","UDP","214",""
"4187","84.492678","172.168.1.44","10.10.10.38","UDP","214",""
"4188","84.512854","172.168.1.44","10.10.10.38","UDP","214",""
"4189","84.533066","172.168.1.44","10.10.10.38","UDP","214",""
"4190","84.553250","172.168.1.44","10.10.10.38","UDP","214",""
"4191","84.573423","172.168.1.44","10.10.10.38","UDP","214",""
"4192","84.593595","172.168.1.44","10.10.10.38","UDP","214",""
"4193","84.613765","172.168.1.44","10.10.10.38","UDP","214",""
"4194","84.633940","172.168.1.44","10.10.10.38","UDP","214",""
"4195","84.654113","172.168.1.44","10.10.10.38","UDP","214",""
"4196","84.674304","172.168.1.44","10.10.10.38","UDP","214",""
"4197","84.694494","172.168.1.44","10.10.10.38","UDP","214",""
"4198","84.714645","172.168.1.44","10.10.10.38","UDP","214",""
"4199","84.734819","172.168.1.44","10.10.10.38","UDP","214",""
"4200","84.755001","172.168.1.44","10.10.10.38","UDP","214",""
"4201","84.775176","172.168.1.44","10.10.10.38","UDP","214",""
"4202","84.795334","172.168.1.44","10.10.10.38","UDP","214",""
"4203","84.815541","172.168.1.44","10.10.10.38","UDP","214",""
"4204","84.835735","172.168.1.44","10.10.10.38","UDP","214",""
"4205","84.855917","172.168.1.44","10.10.10.38","UDP","214",""
"4206","84.876113","172.168.1.44","10.10.10.38","UDP","214",""
"4207","84.896350","172.168.1.44","10.10.10.38","UDP","214",""
"4208","84.916546","172.168.1.44","10.10.10.38","UDP","214",""
"4209","84.936715","172.168.1.44","10.10.10.38","UDP","214",""
"4210","84.956923","172.168.1.44","10.10.10.38","UDP","214",""
"4211","84.977128","172.168.1.44","10.10.10.38","UDP","214",""
"4212","84.997314","172.168.1.44","10.10.10.38","UDP","214",""
"4213","85.017508","172.168.1.44","10.10.10.38","UDP","214",""
"4214","85.037682","172.168.1.44","10.10.10.38","UDP","214",""
"4215","85.057862","172.168.1.44","10.10.10.38","UDP","214",""
"4216","85.078022","172.168.1.44","10.10.10.38","UDP","214",""
"4217","85.098183","172.168.1.44","10.10.10.38","UDP","214",""
"4218","85.118365","172.168.1.44","10.10.10.38","UDP","214",""
"4219","85.138515","172.168.1.44","10.10.10.38","UDP","214",""
"4220","85.158685","172.168.1.44","10.10.10.38","UDP","214",""
"4221","85.178902","172.168.1.44","10.10.10.38","UDP","214",""
"4222","85.199071","172.168.1.44","10.10.10.38","UDP","214",""
"4223","85.219267","172.168.1.44","10.10.10.38","UDP","214",""
"4224","85.239450","172.168.1.44","10.10.10.38","UDP","214",""
"4225","85.259624","172.168.1.44","10.10.10.38","UDP","214",""
"4226","85.279774","172.168.1.44","10.10.10.38","UDP","214",""
"4227","85.299981","172.168.1.44","10.10.10.38","UDP","214",""
"4228","85.320160","172.168.1.44","10.10.10.38","UDP","214",""
"4229","85.340337","172.168.1.44","10.10.10.38","UDP","214",""
"4230","85.360508","172.168.1.44","10.10.10.38","UDP","214",""
"4231","85.380691","172.168.1.44","10.10.10.38","UDP","214",""
"4232","85.400864","172.168.1.44","10.10.10.38","UDP","214",""
"4233","85.421055","172.168.1.44","10.10.10.38","UDP","214",""
"4234","85.441238","172.168.1.44","10.10.10.38","UDP","214",""
"4235","85.461436","172.168.1.44","10.10.10.38","UDP","214",""
"4236","85.481637","172.168.1.44","10.10.10.38","UDP","214",""
"4237","85.501844","172.168.1.44","10.10.10.38","UDP","214",""
"4238","85.522049","172.168.1.44","10.10.10.38","UDP","214",""
"4239","85.542218","172.168.1.44","10.10.10.38","UDP","214",""
"4240","85.562439","172.168.1.44","10.10.10.38","UDP","214",""
"4241","85.582595","172.168.1.44","10.10.10.38","UDP","214",""
"4242","85.602762","172.168.1.44","10.10.10.38","UDP","214",""
"4243","85.622938","172.168.1.44","10.10.10.38","UDP","214",""
"4244","85.643153","172.168.1.44","10.10.10.38","UDP","214",""
"4245","85.663347","172.168.1.44","10.10.10.38","UDP","214",""
"4246","85.683530","172.168.1.44","10.10.10.38","UDP","214",""
"4247","85.703756","172.168.1.44","10.10.10.38","UDP","214",""
"4248","85.723946","172.168.1.44","10.10.10.38","UDP","214",""
"4249","85.744118","172.168.1.44","10.10.10.38","UDP","214",""
"4250","85.764285","172.168.1.44","10.10.10.38","UDP","214",""
"4251","85.784461","172.168.1.44","10.10.10.38","UDP","214",""
"4252","85.804631","172.168.1.44","10.10.10.38","UDP","214",""
"4253","85.824802","172.168.1.44","10.10.10.38","UDP","214",""
"4254","85.844993","172.168.1.44","10.10.10.38","UDP","214",""
"4255","85.865171","172.168.1.44","10.10.10.38","UDP","214",""
"4256","85.885376","172.168.1.44","10.10.10.38","UDP","214",""
"4257","85.905530","172.168.1.44","10.10.10.38","UDP","214",""
"4258","85.925713","172.168.1.44","10.10.10.38","UDP","214",""
"4259","85.945900","172.168.1.44","10.10.10.38","UDP","214",""
"4260","85.966104","172.168.1.44","10.10.10.38","UDP","214",""
"4261","85.986277","172.168.1.44","10.10.10.38","UDP","214",""
"4262","86.006452","172.168.1.44","10.10.10.38","UDP","214",""
"4263","86.026657","172.168.1.44","10.10.10.38","UDP","214",""
"4264","86.046842","172.168.1.44","10.10.10.38","UDP","214",""
"4265","86.067054","172.168.1.44","10.10.10.38","UDP","214",""
"4266","86.087244","172.168.1.44","10.10.10.38","UDP","214",""
"4267","86.107416","172.168.1.44","10.10.10.38","UDP","214",""
"4268","86.127594","172.168.1.44","10.10.10.38","UDP","214",""
"4269","86.147779","172.168.1.44","10.10.10.38","UDP","214",""
"4270","86.167959","172.168.1.44","10.10.10.38","UDP","214",""
"4271","86.188141","172.168.1.44","10.10.10.38","UDP","214",""
"4272","86.208304","172.168.1.44","10.10.10.38","UDP","214",""
"4273","86.228471","172.168.1.44","10.10.10.38","UDP","214",""
"4274","86.248635","172.168.1.44","10.10.10.38","UDP","214",""
"4275","86.268856","172.168.1.44","10.10.10.38","UDP","214",""
"4276","86.289055","172.168.1.44","10.10.10.38","UDP","214",""
"4277","86.309219","172.168.1.44","10.10.10.38","UDP","214",""
"4278","86.329394","172.168.1.44","10.10.10.38","UDP","214",""
"4279","86.349537","172.168.1.44","10.10.10.38","UDP","214",""
"4280","86.369716","172.168.1.44","10.10.10.38","UDP","214",""
"4281","86.389924","172.168.1.44","10.10.10.38","UDP","214",""
"4282","86.410110","172.168.1.44","10.10.10.38","UDP","214",""
"4283","86.430322","172.168.1.44","10.10.10.38","UDP","214",""
"4284","86.450500","172.168.1.44","10.10.10.38","UDP","214",""
"4285","86.470669","172.168.1.44","10.10.10.38","UDP","214",""
"4286","86.490829","172.168.1.44","10.10.10.38","UDP","214",""
"4287","86.511008","172.168.1.44","10.10.10.38","UDP","214",""
"4288","86.531155","172.168.1.44","10.10.10.38","UDP","214",""
"4289","86.551337","172.168.1.44","10.10.10.38","UDP","214",""
"4290","86.571516","172.168.1.44","10.10.10.38","UDP","214",""
"4291","86.591687","172.168.1.44","10.10.10.38","UDP","214",""
"4292","86.611844","172.168.1.44","10.10.10.38","UDP","214",""
"4293","86.632009","172.168.1.44","10.10.10.38","UDP","214",""
"4294","86.652182","172.168.1.44","10.10.10.38","UDP","214",""
"4295","86.672350","172.168.1.44","10.10.10.38","UDP","214",""
"4296","86.692546","172.168.1.44","10.10.10.38","UDP","214",""
"4297","86.712715","172.168.1.44","10.10.10.38","UDP","214",""
"4298","86.732892","172.168.1.44","10.10.10.38","UDP","214",""
"4299","86.753058","172.168.1.44","10.10.10.38","UDP","214",""
"4300","86.773231","172.168.1.44","10.10.10.38","UDP","214",""
"4301","86.793395","172.168.1.44","10.10.10.38","UDP","214",""
"4302","86.813609","172.168.1.44","10.10.10.38","UDP","214",""
"4303","86.833801","172.168.1.44","10.10.10.38","UDP","214",""
"4304","86.853978","172.168.1.44","10.10.10.38","UDP","214",""
"4305","86.874159","172.168.1.44","10.10.10.38","UDP","214",""
"4306","86.894325","172.168.1.44","10.10.10.38","UDP","214",""
"4307","86.914494","172.168.1.44","10.10.10.38","UDP","214",""
"4308","86.934656","172.168.1.44","10.10.10.38","UDP","214",""
"4309","86.954812","172.168.1.44","10.10.10.38","UDP","214",""
"4310","86.974976","172.168.1.44","10.10.10.38","UDP","214",""
"4311","86.995145","172.168.1.44","10.10.10.38","UDP","214",""
"4312","87.015312","172.168.1.44","10.10.10.38","UDP","214",""
"4313","87.035484","172.168.1.44","10.10.10.38","UDP","214",""
"4314","87.055700","172.168.1.44","10.10.10.38","UDP","214",""
"4315","87.075893","172.168.1.44","10.10.10.38","UDP","214",""
"4316","87.096056","172.168.1.44","10.10.10.38","UDP","214",""
"4317","87.116302","172.168.1.44","10.10.10.38","UDP","214",""
"4318","87.136458","172.168.1.44","10.10.10.38","UDP","214",""
"4319","87.156630","172.168.1.44","10.10.10.38","UDP","214",""
"4320","87.176831","172.168.1.44","10.10.10.38","UDP","214",""
"4321","87.196980","172.168.1.44","10.10.10.38","UDP","214",""
"4322","87.217144","172.168.1.44","10.10.10.38","UDP","214",""
"4323","87.237322","172.168.1.44","10.10.10.38","UDP","214",""
"4324","87.257497","172.168.1.44","10.10.10.38","UDP","214",""
"4325","87.277671","172.168.1.44","10.10.10.38","UDP","214",""
"4326","87.297860","172.168.1.44","10.10.10.38","UDP","214",""
"4327","87.318032","172.168.1.44","10.10.10.38","UDP","214",""
"4328","87.338200","172.168.1.44","10.10.10.38","UDP","214",""
"4329","87.358388","172.168.1.44","10.10.10.38","UDP","214",""
"4330","87.378557","172.168.1.44","10.10.10.38","UDP","214",""
"4331","87.398771","172.168.1.44","10.10.10.38","UDP","214",""
"4332","87.418946","172.168.1.44","10.10.10.38","UDP","214",""
"4333","87.439137","172.168.1.44","10.10.10.38","UDP","214",""
"4334","87.459401","172.168.1.44","10.10.10.38","UDP","214",""
"4335","87.479585","172.168.1.44","10.10.10.38","UDP","214",""
"4336","87.499729","172.168.1.44","10.10.10.38","UDP","214",""
"4337","87.519888","172.168.1.44","10.10.10.38","UDP","214",""
"4338","87.540056","172.168.1.44","10.10.10.38","UDP","214",""
"4339","87.560221","172.168.1.44","10.10.10.38","UDP","214",""
"4340","87.580394","172.168.1.44","10.10.10.38","UDP","214",""
"4341","87.600577","172.168.1.44","10.10.10.38","UDP","214",""
"4342","87.620750","172.168.1.44","10.10.10.38","UDP","214",""
"4343","87.640927","172.168.1.44","10.10.10.38","UDP","214",""
"4344","87.661098","172.168.1.44","10.10.10.38","UDP","214",""
"4345","87.681260","172.168.1.44","10.10.10.38","UDP","214",""
"4346","87.701449","172.168.1.44","10.10.10.38","UDP","214",""
"4347","87.721616","172.168.1.44","10.10.10.38","UDP","214",""
"4348","87.741813","172.168.1.44","10.10.10.38","UDP","214",""
"4349","87.762017","172.168.1.44","10.10.10.38","UDP","214",""
"4350","87.782196","172.168.1.44","10.10.10.38","UDP","214",""
"4351","87.802392","172.168.1.44","10.10.10.38","UDP","214",""
"4352","87.822567","172.168.1.44","10.10.10.38","UDP","214",""
"4353","87.842759","172.168.1.44","10.10.10.38","UDP","214",""
"4354","87.862940","172.168.1.44","10.10.10.38","UDP","214",""
"4355","87.883097","172.168.1.44","10.10.10.38","UDP","214",""
"4356","87.903316","172.168.1.44","10.10.10.38","UDP","214",""
"4357","87.923504","172.168.1.44","10.10.10.38","UDP","214",""
"4358","87.943683","172.168.1.44","10.10.10.38","UDP","214",""
"4359","87.963855","172.168.1.44","10.10.10.38","UDP","214",""
"4360","87.984023","172.168.1.44","10.10.10.38","UDP","214",""
"4361","88.004191","172.168.1.44","10.10.10.38","UDP","214",""
"4362","88.024349","172.168.1.44","10.10.10.38","UDP","214",""
"4363","88.044534","172.168.1.44","10.10.10.38","UDP","214",""
"4364","88.064715","172.168.1.44","10.10.10.38","UDP","214",""
"4365","88.084902","172.168.1.44","10.10.10.38","UDP","214",""
"4366","88.105074","172.168.1.44","10.10.10.38","UDP","214",""
"4367","88.125253","172.168.1.44","10.10.10.38","UDP","214",""
"4368","88.145495","172.168.1.44","10.10.10.38","UDP","214",""
"4369","88.165660","172.168.1.44","10.10.10.38","UDP","214",""
"4370","88.185812","172.168.1.44","10.10.10.38","UDP","214",""
"4371","88.205983","172.168.1.44","10.10.10.38","UDP","214",""
"4372","88.226152","172.168.1.44","10.10.10.38","UDP","214",""
"4373","88.246353","172.168.1.44","10.10.10.38","UDP","214",""
"4374","88.266543","172.168.1.44","10.10.10.38","UDP","214",""
"4375","88.286740","172.168.1.44","10.10.10.38","UDP","214",""
"4376","88.306890","172.168.1.44","10.10.10.38","UDP","214",""
"4377","88.327108","172.168.1.44","10.10.10.38","UDP","214",""
"4378","88.347285","172.168.1.44","10.10.10.38","UDP","214",""
"4379","88.367477","172.168.1.44","10.10.10.38","UDP","214",""
"4380","88.387639","172.168.1.44","10.10.10.38","UDP","214",""
"4381","88.407816","172.168.1.44","10.10.10.38","UDP","214",""
"4382","88.428044","172.168.1.44","10.10.10.38","UDP","214",""
"4383","88.448214","172.168.1.44","10.10.10.38","UDP","214",""
"4384","88.468375","172.168.1.44","10.10.10.38","UDP","214",""
"4385","88.488562","172.168.1.44","10.10.10.38","UDP","214",""
"4386","88.508748","172.168.1.44","10.10.10.38","UDP","214",""
"4387","88.528948","172.168.1.44","10.10.10.38","UDP","214",""
"4388","88.549100","172.168.1.44","10.10.10.38","UDP","214",""
"4389","88.569266","172.168.1.44","10.10.10.38","UDP","214",""
"4390","88.589470","172.168.1.44","10.10.10.38","UDP","214",""
"4391","88.609639","172.168.1.44","10.10.10.38","UDP","214",""
"4392","88.629814","172.168.1.44","10.10.10.38","UDP","214",""
"4393","88.649959","172.168.1.44","10.10.10.38","UDP","214",""
"4394","88.670167","172.168.1.44","10.10.10.38","UDP","214",""
"4395","88.690362","172.168.1.44","10.10.10.38","UDP","214",""
"4396","88.710516","172.168.1.44","10.10.10.38","UDP","214",""
"4397","88.730727","172.168.1.44","10.10.10.38","UDP","214",""
"4398","88.750911","172.168.1.44","10.10.10.38","UDP","214",""
"4399","88.771087","172.168.1.44","10.10.10.38","UDP","214",""
"4400","88.791303","172.168.1.44","10.10.10.38","UDP","214",""
"4401","88.811476","172.168.1.44","10.10.10.38","UDP","214",""
"4402","88.831665","172.168.1.44","10.10.10.38","UDP","214",""
"4403","88.851844","172.168.1.44","10.10.10.38","UDP","214",""
"4404","88.872040","172.168.1.44","10.10.10.38","UDP","214",""
"4405","88.892240","172.168.1.44","10.10.10.38","UDP","214",""
"4406","88.912418","172.168.1.44","10.10.10.38","UDP","214",""
"4407","88.932602","172.168.1.44","10.10.10.38","UDP","214",""
"4408","88.952794","172.168.1.44","10.10.10.38","UDP","214",""
"4409","88.972978","172.168.1.44","10.10.10.38","UDP","214",""
"4410","88.993154","172.168.1.44","10.10.10.38","UDP","214",""
"4411","89.013367","172.168.1.44","10.10.10.38","UDP","214",""
"4412","89.033534","172.168.1.44","10.10.10.38","UDP","214",""
"4413","89.053711","172.168.1.44","10.10.10.38","UDP","214",""
"4414","89.073878","172.168.1.44","10.10.10.38","UDP","214",""
"4415","89.094060","172.168.1.44","10.10.10.38","UDP","214",""
"4416","89.114238","172.168.1.44","10.10.10.38","UDP","214",""
"4417","89.134420","172.168.1.44","10.10.10.38","UDP","214",""
"4418","89.154587","172.168.1.44","10.10.10.38","UDP","214",""
"4419","89.174760","172.168.1.44","10.10.10.38","UDP","214",""
"4420","89.194934","172.168.1.44","10.10.10.38","UDP","214",""
"4421","89.215123","172.168.1.44","10.10.10.38","UDP","214",""
"4422","89.235308","172.168.1.44","10.10.10.38","UDP","214",""
"4423","89.255467","172.168.1.44","10.10.10.38","UDP","214",""
"4424","89.275677","172.168.1.44","10.10.10.38","UDP","214",""
"4425","89.295851","172.168.1.44","10.10.10.38","UDP","214",""
"4426","89.316078","172.168.1.44","10.10.10.38","UDP","214",""
"4427","89.336262","172.168.1.44","10.10.10.38","UDP","214",""
"4428","89.356431","172.168.1.44","10.10.10.38","UDP","214",""
"4429","89.376636","172.168.1.44","10.10.10.38","UDP","214",""
"4430","89.396790","172.168.1.44","10.10.10.38","UDP","214",""
"4431","89.416959","172.168.1.44","10.10.10.38","UDP","214",""
"4432","89.437122","172.168.1.44","10.10.10.38","UDP","214",""
"4433","89.457287","172.168.1.44","10.10.10.38","UDP","214",""
"4434","89.477457","172.168.1.44","10.10.10.38","UDP","214",""
"4435","89.497621","172.168.1.44","10.10.10.38","UDP","214",""
"4436","89.517805","172.168.1.44","10.10.10.38","UDP","214",""
"4437","89.538007","172.168.1.44","10.10.10.38","UDP","214",""
"4438","89.558224","172.168.1.44","10.10.10.38","UDP","214",""
"4439","89.578453","172.168.1.44","10.10.10.38","UDP","214",""
"4440","89.598667","172.168.1.44","10.10.10.38","UDP","214",""
"4441","89.618846","172.168.1.44","10.10.10.38","UDP","214",""
"4442","89.639048","172.168.1.44","10.10.10.38","UDP","214",""
"4443","89.659223","172.168.1.44","10.10.10.38","UDP","214",""
"4444","89.679396","172.168.1.44","10.10.10.38","UDP","214",""
"4445","89.699575","172.168.1.44","10.10.10.38","UDP","214",""
"4446","89.719723","172.168.1.44","10.10.10.38","UDP","214",""
"4447","89.739893","172.168.1.44","10.10.10.38","UDP","214",""
"4448","89.760059","172.168.1.44","10.10.10.38","UDP","214",""
"4449","89.780240","172.168.1.44","10.10.10.38","UDP","214",""
"4450","89.800431","172.168.1.44","10.10.10.38","UDP","214",""
"4451","89.820608","172.168.1.44","10.10.10.38","UDP","214",""
"4452","89.840811","172.168.1.44","10.10.10.38","UDP","214",""
"4453","89.861003","172.168.1.44","10.10.10.38","UDP","214",""
"4454","89.881189","172.168.1.44","10.10.10.38","UDP","214",""
"4455","89.901393","172.168.1.44","10.10.10.38","UDP","214",""
"4456","89.921576","172.168.1.44","10.10.10.38","UDP","214",""
"4457","89.941725","172.168.1.44","10.10.10.38","UDP","214",""
"4458","89.961870","172.168.1.44","10.10.10.38","UDP","214",""
"4459","89.982070","172.168.1.44","10.10.10.38","UDP","214",""
"4460","90.002250","172.168.1.44","10.10.10.38","UDP","214",""
"4461","90.022458","172.168.1.44","10.10.10.38","UDP","214",""
"4462","90.042631","172.168.1.44","10.10.10.38","UDP","214",""
"4463","90.062802","172.168.1.44","10.10.10.38","UDP","214",""
"4464","90.082966","172.168.1.44","10.10.10.38","UDP","214",""
"4465","90.103192","172.168.1.44","10.10.10.38","UDP","214",""
"4466","90.123362","172.168.1.44","10.10.10.38","UDP","214",""
"4467","90.143533","172.168.1.44","10.10.10.38","UDP","214",""
"4468","90.163738","172.168.1.44","10.10.10.38","UDP","214",""
"4469","90.183930","172.168.1.44","10.10.10.38","UDP","214",""
"4470","90.204087","172.168.1.44","10.10.10.38","UDP","214",""
"4471","90.224317","172.168.1.44","10.10.10.38","UDP","214",""
"4472","90.244495","172.168.1.44","10.10.10.38","UDP","214",""
"4473","90.264643","172.168.1.44","10.10.10.38","UDP","214",""
"4474","90.284790","172.168.1.44","10.10.10.38","UDP","214",""
"4475","90.304971","172.168.1.44","10.10.10.38","UDP","214",""
"4476","90.325155","172.168.1.44","10.10.10.38","UDP","214",""
"4477","90.345320","172.168.1.44","10.10.10.38","UDP","214",""
"4478","90.365487","172.168.1.44","10.10.10.38","UDP","214",""
"4479","90.385643","172.168.1.44","10.10.10.38","UDP","214",""
"4480","90.405812","172.168.1.44","10.10.10.38","UDP","214",""
"4481","90.425989","172.168.1.44","10.10.10.38","UDP","214",""
"4482","90.446138","172.168.1.44","10.10.10.38","UDP","214",""
"4483","90.466316","172.168.1.44","10.10.10.38","UDP","214",""
"4484","90.486500","172.168.1.44","10.10.10.38","UDP","214",""
"4485","90.506672","172.168.1.44","10.10.10.38","UDP","214",""
"4486","90.526848","172.168.1.44","10.10.10.38","UDP","214",""
"4487","90.546993","172.168.1.44","10.10.10.38","UDP","214",""
"4488","90.567166","172.168.1.44","10.10.10.38","UDP","214",""
"4489","90.587350","172.168.1.44","10.10.10.38","UDP","214",""
"4490","90.607529","172.168.1.44","10.10.10.38","UDP","214",""
"4491","90.627679","172.168.1.44","10.10.10.38","UDP","214",""
"4492","90.647869","172.168.1.44","10.10.10.38","UDP","214",""
"4493","90.668040","172.168.1.44","10.10.10.38","UDP","214",""
"4494","90.688205","172.168.1.44","10.10.10.38","UDP","214",""
"4495","90.708385","172.168.1.44","10.10.10.38","UDP","214",""
"4496","90.728562","172.168.1.44","10.10.10.38","UDP","214",""
"4497","90.748795","172.168.1.44","10.10.10.38","UDP","214",""
"4498","90.768960","172.168.1.44","10.10.10.38","UDP","214",""
"4499","90.789154","172.168.1.44","10.10.10.38","UDP","214",""
"4500","90.809348","172.168.1.44","10.10.10.38","UDP","214",""
"4501","90.829566","172.168.1.44","10.10.10.38","UDP","214",""
"4502","90.849736","172.168.1.44","10.10.10.38","UDP","214",""
"4503","90.869913","172.168.1.44","10.10.10.38","UDP","214",""
"4504","90.890081","172.168.1.44","10.10.10.38","UDP","214",""
"4505","90.910271","172.168.1.44","10.10.10.38","UDP","214",""
"4506","90.930446","172.168.1.44","10.10.10.38","UDP","214",""
"4507","90.950628","172.168.1.44","10.10.10.38","UDP","214",""
"4508","90.970778","172.168.1.44","10.10.10.38","UDP","214",""
"4509","90.990947","172.168.1.44","10.10.10.38","UDP","214",""
"4510","91.011106","172.168.1.44","10.10.10.38","UDP","214",""
"4511","91.031276","172.168.1.44","10.10.10.38","UDP","214",""
"4512","91.051464","172.168.1.44","10.10.10.38","UDP","214",""
"4513","91.071681","172.168.1.44","10.10.10.38","UDP","214",""
"4514","91.091882","172.168.1.44","10.10.10.38","UDP","214",""
