"No.","Time","Source","Destination","Protocol","Length","Info"
"5035","101.598711","172.168.1.44","10.10.10.22","UDP","214",""
"5036","101.618935","172.168.1.44","10.10.10.22","UDP","214",""
"5037","101.639114","172.168.1.44","10.10.10.22","UDP","214",""
"5038","101.659327","172.168.1.44","10.10.10.22","UDP","214",""
"5039","101.679547","172.168.1.44","10.10.10.22","UDP","214",""
"5040","101.699702","172.168.1.44","10.10.10.22","UDP","214",""
"5041","101.719887","172.168.1.44","10.10.10.22","UDP","214",""
"5042","101.740085","172.168.1.44","10.10.10.22","UDP","214",""
"5043","101.760299","172.168.1.44","10.10.10.22","UDP","214",""
"5044","101.780495","172.168.1.44","10.10.10.22","UDP","214",""
"5045","101.800661","172.168.1.44","10.10.10.22","UDP","214",""
"5046","101.820804","172.168.1.44","10.10.10.22","UDP","214",""
"5047","101.841016","172.168.1.44","10.10.10.22","UDP","214",""
"5048","101.861228","172.168.1.44","10.10.10.22","UDP","214",""
"5049","101.881462","172.168.1.44","10.10.10.22","UDP","214",""
"5050","101.901659","172.168.1.44","10.10.10.22","UDP","214",""
"5051","101.921849","172.168.1.44","10.10.10.22","UDP","214",""
"5052","101.942028","172.168.1.44","10.10.10.22","UDP","214",""
"5053","101.962210","172.168.1.44","10.10.10.22","UDP","214",""
"5054","101.982412","172.168.1.44","10.10.10.22","UDP","214",""
"5055","102.002578","172.168.1.44","10.10.10.22","UDP","214",""
"5056","102.022746","172.168.1.44","10.10.10.22","UDP","214",""
"5057","102.042912","172.168.1.44","10.10.10.22","UDP","214",""
"5058","102.063095","172.168.1.44","10.10.10.22","UDP","214",""
"5059","102.083268","172.168.1.44","10.10.10.22","UDP","214",""
"5060","102.103491","172.168.1.44","10.10.10.22","UDP","214",""
"5061","102.123677","172.168.1.44","10.10.10.22","UDP","214",""
"5062","102.143876","172.168.1.44","10.10.10.22","UDP","214",""
"5063","102.164086","172.168.1.44","10.10.10.22","UDP","214",""
"5064","102.184318","172.168.1.44","10.10.10.22","UDP","214",""
"5065","102.204507","172.168.1.44","10.10.10.22","UDP","214",""
"5066","102.224681","172.168.1.44","10.10.10.22","UDP","214",""
"5067","102.244846","172.168.1.44","10.10.10.22","UDP","214",""
"5068","102.264995","172.168.1.44","10.10.10.22","UDP","214",""
"5069","102.285170","172.168.1.44","10.10.10.22","UDP","214",""
"5070","102.305355","172.168.1.44","10.10.10.22","UDP","214",""
"5071","102.325564","172.168.1.44","10.10.10.22","UDP","214",""
"5072","102.345743","172.168.1.44","10.10.10.22","UDP","214",""
"5073","102.365921","172.168.1.44","10.10.10.22","UDP","214",""
"5074","102.386127","172.168.1.44","10.10.10.22","UDP","214",""
"5075","102.406300","172.168.1.44","10.10.10.22","UDP","214",""
"5076","102.426462","172.168.1.44","10.10.10.22","UDP","214",""
"5077","102.446614","172.168.1.44","10.10.10.22","UDP","214",""
"5078","102.466800","172.168.1.44","10.10.10.22","UDP","214",""
"5079","102.486974","172.168.1.44","10.10.10.22","UDP","214",""
"5080","102.507125","172.168.1.44","10.10.10.22","UDP","214",""
"5081","102.527291","172.168.1.44","10.10.10.22","UDP","214",""
"5082","102.547474","172.168.1.44","10.10.10.22","UDP","214",""
"5083","102.567658","172.168.1.44","10.10.10.22","UDP","214",""
"5084","102.587864","172.168.1.44","10.10.10.22","UDP","214",""
"5085","102.608042","172.168.1.44","10.10.10.22","UDP","214",""
"5086","102.628258","172.168.1.44","10.10.10.22","UDP","214",""
"5087","102.648438","172.168.1.44","10.10.10.22","UDP","214",""
"5088","102.668643","172.168.1.44","10.10.10.22","UDP","214",""
"5089","102.688853","172.168.1.44","10.10.10.22","UDP","214",""
"5090","102.709029","172.168.1.44","10.10.10.22","UDP","214",""
"5091","102.729225","172.168.1.44","10.10.10.22","UDP","214",""
"5092","102.749406","172.168.1.44","10.10.10.22","UDP","214",""
"5093","102.769589","172.168.1.44","10.10.10.22","UDP","214",""
"5094","102.789776","172.168.1.44","10.10.10.22","UDP","214",""
"5095","102.810024","172.168.1.44","10.10.10.22","UDP","214",""
"5096","102.830228","172.168.1.44","10.10.10.22","UDP","214",""
"5097","102.850369","172.168.1.44","10.10.10.22","UDP","214",""
"5098","102.870563","172.168.1.44","10.10.10.22","UDP","214",""
"5099","102.890714","172.168.1.44","10.10.10.22","UDP","214",""
"5100","102.910881","172.168.1.44","10.10.10.22","UDP","214",""
"5101","102.931074","172.168.1.44","10.10.10.22","UDP","214",""
"5102","102.951245","172.168.1.44","10.10.10.22","UDP","214",""
"5103","102.971444","172.168.1.44","10.10.10.22","UDP","214",""
"5104","102.991607","172.168.1.44","10.10.10.22","UDP","214",""
"5105","103.011793","172.168.1.44","10.10.10.22","UDP","214",""
"5106","103.031964","172.168.1.44","10.10.10.22","UDP","214",""
"5107","103.052121","172.168.1.44","10.10.10.22","UDP","214",""
"5108","103.072269","172.168.1.44","10.10.10.22","UDP","214",""
"5109","103.092450","172.168.1.44","10.10.10.22","UDP","214",""
"5110","103.112595","172.168.1.44","10.10.10.22","UDP","214",""
"5111","103.132786","172.168.1.44","10.10.10.22","UDP","214",""
"5112","103.152987","172.168.1.44","10.10.10.22","UDP","214",""
"5113","103.173203","172.168.1.44","10.10.10.22","UDP","214",""
"5114","103.193356","172.168.1.44","10.10.10.22","UDP","214",""
"5115","103.213524","172.168.1.44","10.10.10.22","UDP","214",""
"5116","103.233702","172.168.1.44","10.10.10.22","UDP","214",""
"5117","103.253884","172.168.1.44","10.10.10.22","UDP","214",""
"5118","103.274093","172.168.1.44","10.10.10.22","UDP","214",""
"5119","103.294278","172.168.1.44","10.10.10.22","UDP","214",""
"5120","103.314476","172.168.1.44","10.10.10.22","UDP","214",""
"5121","103.334653","172.168.1.44","10.10.10.22","UDP","214",""
"5122","103.354818","172.168.1.44","10.10.10.22","UDP","214",""
"5123","103.375018","172.168.1.44","10.10.10.22","UDP","214",""
"5124","103.395195","172.168.1.44","10.10.10.22","UDP","214",""
"5125","103.415366","172.168.1.44","10.10.10.22","UDP","214",""
"5126","103.435575","172.168.1.44","10.10.10.22","UDP","214",""
"5127","103.455728","172.168.1.44","10.10.10.22","UDP","214",""
"5128","103.475900","172.168.1.44","10.10.10.22","UDP","214",""
"5129","103.496083","172.168.1.44","10.10.10.22","UDP","214",""
"5130","103.516270","172.168.1.44","10.10.10.22","UDP","214",""
"5131","103.536482","172.168.1.44","10.10.10.22","UDP","214",""
"5132","103.556633","172.168.1.44","10.10.10.22","UDP","214",""
"5133","103.576857","172.168.1.44","10.10.10.22","UDP","214",""
"5134","103.597035","172.168.1.44","10.10.10.22","UDP","214",""
"5135","103.617215","172.168.1.44","10.10.10.22","UDP","214",""
"5136","103.637407","172.168.1.44","10.10.10.22","UDP","214",""
"5137","103.657589","172.168.1.44","10.10.10.22","UDP","214",""
"5138","103.677767","172.168.1.44","10.10.10.22","UDP","214",""
"5139","103.697941","172.168.1.44","10.10.10.22","UDP","214",""
"5140","103.718124","172.168.1.44","10.10.10.22","UDP","214",""
"5141","103.738289","172.168.1.44","10.10.10.22","UDP","214",""
"5142","103.758442","172.168.1.44","10.10.10.22","UDP","214",""
"5143","103.778648","172.168.1.44","10.10.10.22","UDP","214",""
"5144","103.798827","172.168.1.44","10.10.10.22","UDP","214",""
"5145","103.819026","172.168.1.44","10.10.10.22","UDP","214",""
"5146","103.839197","172.168.1.44","10.10.10.22","UDP","214",""
"5147","103.859397","172.168.1.44","10.10.10.22","UDP","214",""
"5148","103.879580","172.168.1.44","10.10.10.22","UDP","214",""
"5149","103.899794","172.168.1.44","10.10.10.22","UDP","214",""
"5150","103.919983","172.168.1.44","10.10.10.22","UDP","214",""
"5151","103.940158","172.168.1.44","10.10.10.22","UDP","214",""
"5152","103.960331","172.168.1.44","10.10.10.22","UDP","214",""
"5153","103.980501","172.168.1.44","10.10.10.22","UDP","214",""
"5154","104.000668","172.168.1.44","10.10.10.22","UDP","214",""
"5155","104.020851","172.168.1.44","10.10.10.22","UDP","214",""
"5156","104.040998","172.168.1.44","10.10.10.22","UDP","214",""
"5157","104.061167","172.168.1.44","10.10.10.22","UDP","214",""
"5158","104.081365","172.168.1.44","10.10.10.22","UDP","214",""
"5159","104.101535","172.168.1.44","10.10.10.22","UDP","214",""
"5160","104.121759","172.168.1.44","10.10.10.22","UDP","214",""
"5161","104.141913","172.168.1.44","10.10.10.22","UDP","214",""
"5162","104.162116","172.168.1.44","10.10.10.22","UDP","214",""
"5163","104.182299","172.168.1.44","10.10.10.22","UDP","214",""
"5164","104.202465","172.168.1.44","10.10.10.22","UDP","214",""
"5165","104.222656","172.168.1.44","10.10.10.22","UDP","214",""
"5166","104.242864","172.168.1.44","10.10.10.22","UDP","214",""
"5167","104.263052","172.168.1.44","10.10.10.22","UDP","214",""
"5168","104.283219","172.168.1.44","10.10.10.22","UDP","214",""
"5169","104.303383","172.168.1.44","10.10.10.22","UDP","214",""
"5170","104.323584","172.168.1.44","10.10.10.22","UDP","214",""
"5171","104.343753","172.168.1.44","10.10.10.22","UDP","214",""
"5172","104.363954","172.168.1.44","10.10.10.22","UDP","214",""
"5173","104.384164","172.168.1.44","10.10.10.22","UDP","214",""
"5174","104.404339","172.168.1.44","10.10.10.22","UDP","214",""
"5175","104.424508","172.168.1.44","10.10.10.22","UDP","214",""
"5176","104.444672","172.168.1.44","10.10.10.22","UDP","214",""
"5177","104.464838","172.168.1.44","10.10.10.22","UDP","214",""
"5178","104.485051","172.168.1.44","10.10.10.22","UDP","214",""
"5179","104.505215","172.168.1.44","10.10.10.22","UDP","214",""
"5180","104.525390","172.168.1.44","10.10.10.22","UDP","214",""
"5181","104.545565","172.168.1.44","10.10.10.22","UDP","214",""
"5182","104.565710","172.168.1.44","10.10.10.22","UDP","214",""
"5183","104.585894","172.168.1.44","10.10.10.22","UDP","214",""
"5184","104.606080","172.168.1.44","10.10.10.22","UDP","214",""
"5185","104.626284","172.168.1.44","10.10.10.22","UDP","214",""
"5186","104.646447","172.168.1.44","10.10.10.22","UDP","214",""
"5187","104.666632","172.168.1.44","10.10.10.22","UDP","214",""
"5188","104.686786","172.168.1.44","10.10.10.22","UDP","214",""
"5189","104.706949","172.168.1.44","10.10.10.22","UDP","214",""
"5190","104.727108","172.168.1.44","10.10.10.22","UDP","214",""
"5191","104.747275","172.168.1.44","10.10.10.22","UDP","214",""
"5192","104.767443","172.168.1.44","10.10.10.22","UDP","214",""
"5193","104.787611","172.168.1.44","10.10.10.22","UDP","214",""
"5194","104.807777","172.168.1.44","10.10.10.22","UDP","214",""
"5195","104.827966","172.168.1.44","10.10.10.22","UDP","214",""
"5196","104.848168","172.168.1.44","10.10.10.22","UDP","214",""
"5197","104.868344","172.168.1.44","10.10.10.22","UDP","214",""
"5198","104.888518","172.168.1.44","10.10.10.22","UDP","214",""
"5199","104.908672","172.168.1.44","10.10.10.22","UDP","214",""
"5200","104.928842","172.168.1.44","10.10.10.22","UDP","214",""
"5201","104.949007","172.168.1.44","10.10.10.22","UDP","214",""
"5202","104.969181","172.168.1.44","10.10.10.22","UDP","214",""
"5203","104.989353","172.168.1.44","10.10.10.22","UDP","214",""
"5204","105.009540","172.168.1.44","10.10.10.22","UDP","214",""
"5205","105.029717","172.168.1.44","10.10.10.22","UDP","214",""
"5206","105.049888","172.168.1.44","10.10.10.22","UDP","214",""
"5207","105.070083","172.168.1.44","10.10.10.22","UDP","214",""
"5208","105.090247","172.168.1.44","10.10.10.22","UDP","214",""
"5209","105.110418","172.168.1.44","10.10.10.22","UDP","214",""
"5210","105.130584","172.168.1.44","10.10.10.22","UDP","214",""
"5211","105.150753","172.168.1.44","10.10.10.22","UDP","214",""
"5212","105.170921","172.168.1.44","10.10.10.22","UDP","214",""
"5213","105.191094","172.168.1.44","10.10.10.22","UDP","214",""
"5214","105.211253","172.168.1.44","10.10.10.22","UDP","214",""
"5215","105.231437","172.168.1.44","10.10.10.22","UDP","214",""
"5216","105.251614","172.168.1.44","10.10.10.22","UDP","214",""
"5217","105.271788","172.168.1.44","10.10.10.22","UDP","214",""
"5218","105.291973","172.168.1.44","10.10.10.22","UDP","214",""
"5219","105.312164","172.168.1.44","10.10.10.22","UDP","214",""
"5220","105.332335","172.168.1.44","10.10.10.22","UDP","214",""
"5221","105.352505","172.168.1.44","10.10.10.22","UDP","214",""
"5222","105.372668","172.168.1.44","10.10.10.22","UDP","214",""
"5223","105.392819","172.168.1.44","10.10.10.22","UDP","214",""
"5224","105.412974","172.168.1.44","10.10.10.22","UDP","214",""
"5225","105.433166","172.168.1.44","10.10.10.22","UDP","214",""
"5226","105.453353","172.168.1.44","10.10.10.22","UDP","214",""
"5227","105.473558","172.168.1.44","10.10.10.22","UDP","214",""
"5228","105.493756","172.168.1.44","10.10.10.22","UDP","214",""
"5229","105.513940","172.168.1.44","10.10.10.22","UDP","214",""
"5230","105.534159","172.168.1.44","10.10.10.22","UDP","214",""
"5231","105.554360","172.168.1.44","10.10.10.22","UDP","214",""
"5232","105.574540","172.168.1.44","10.10.10.22","UDP","214",""
"5233","105.594706","172.168.1.44","10.10.10.22","UDP","214",""
"5234","105.614880","172.168.1.44","10.10.10.22","UDP","214",""
"5235","105.635060","172.168.1.44","10.10.10.22","UDP","214",""
"5236","105.655209","172.168.1.44","10.10.10.22","UDP","214",""
"5237","105.675388","172.168.1.44","10.10.10.22","UDP","214",""
"5238","105.695576","172.168.1.44","10.10.10.22","UDP","214",""
"5239","105.715746","172.168.1.44","10.10.10.22","UDP","214",""
"5240","105.735919","172.168.1.44","10.10.10.22","UDP","214",""
"5241","105.756090","172.168.1.44","10.10.10.22","UDP","214",""
"5242","105.776240","172.168.1.44","10.10.10.22","UDP","214",""
"5243","105.796405","172.168.1.44","10.10.10.22","UDP","214",""
"5244","105.816584","172.168.1.44","10.10.10.22","UDP","214",""
"5245","105.836731","172.168.1.44","10.10.10.22","UDP","214",""
"5246","105.856891","172.168.1.44","10.10.10.22","UDP","214",""
"5247","105.877102","172.168.1.44","10.10.10.22","UDP","214",""
"5248","105.897277","172.168.1.44","10.10.10.22","UDP","214",""
"5249","105.917447","172.168.1.44","10.10.10.22","UDP","214",""
"5250","105.937646","172.168.1.44","10.10.10.22","UDP","214",""
"5251","105.957830","172.168.1.44","10.10.10.22","UDP","214",""
"5252","105.978037","172.168.1.44","10.10.10.22","UDP","214",""
"5253","105.998206","172.168.1.44","10.10.10.22","UDP","214",""
"5254","106.018400","172.168.1.44","10.10.10.22","UDP","214",""
"5255","106.038570","172.168.1.44","10.10.10.22","UDP","214",""
"5256","106.058726","172.168.1.44","10.10.10.22","UDP","214",""
"5257","106.078899","172.168.1.44","10.10.10.22","UDP","214",""
"5258","106.099109","172.168.1.44","10.10.10.22","UDP","214",""
"5259","106.119292","172.168.1.44","10.10.10.22","UDP","214",""
"5260","106.139514","172.168.1.44","10.10.10.22","UDP","214",""
"5261","106.159702","172.168.1.44","10.10.10.22","UDP","214",""
"5262","106.179878","172.168.1.44","10.10.10.22","UDP","214",""
"5263","106.200034","172.168.1.44","10.10.10.22","UDP","214",""
"5264","106.220232","172.168.1.44","10.10.10.22","UDP","214",""
"5265","106.240401","172.168.1.44","10.10.10.22","UDP","214",""
"5266","106.260598","172.168.1.44","10.10.10.22","UDP","214",""
"5267","106.280766","172.168.1.44","10.10.10.22","UDP","214",""
"5268","106.300936","172.168.1.44","10.10.10.22","UDP","214",""
"5269","106.321111","172.168.1.44","10.10.10.22","UDP","214",""
"5270","106.341288","172.168.1.44","10.10.10.22","UDP","214",""
"5271","106.361462","172.168.1.44","10.10.10.22","UDP","214",""
"5272","106.381677","172.168.1.44","10.10.10.22","UDP","214",""
"5273","106.401863","172.168.1.44","10.10.10.22","UDP","214",""
"5274","106.422062","172.168.1.44","10.10.10.22","UDP","214",""
"5275","106.442277","172.168.1.44","10.10.10.22","UDP","214",""
"5276","106.462485","172.168.1.44","10.10.10.22","UDP","214",""
"5277","106.482635","172.168.1.44","10.10.10.22","UDP","214",""
"5278","106.502856","172.168.1.44","10.10.10.22","UDP","214",""
"5279","106.523050","172.168.1.44","10.10.10.22","UDP","214",""
"5280","106.543258","172.168.1.44","10.10.10.22","UDP","214",""
"5281","106.563417","172.168.1.44","10.10.10.22","UDP","214",""
"5282","106.583634","172.168.1.44","10.10.10.22","UDP","214",""
"5283","106.603782","172.168.1.44","10.10.10.22","UDP","214",""
"5284","106.623951","172.168.1.44","10.10.10.22","UDP","214",""
"5285","106.644115","172.168.1.44","10.10.10.22","UDP","214",""
"5286","106.664287","172.168.1.44","10.10.10.22","UDP","214",""
"5287","106.684479","172.168.1.44","10.10.10.22","UDP","214",""
"5288","106.704652","172.168.1.44","10.10.10.22","UDP","214",""
"5289","106.724844","172.168.1.44","10.10.10.22","UDP","214",""
"5290","106.745013","172.168.1.44","10.10.10.22","UDP","214",""
"5291","106.765178","172.168.1.44","10.10.10.22","UDP","214",""
"5292","106.785368","172.168.1.44","10.10.10.22","UDP","214",""
"5293","106.805572","172.168.1.44","10.10.10.22","UDP","214",""
"5294","106.825752","172.168.1.44","10.10.10.22","UDP","214",""
"5295","106.845969","172.168.1.44","10.10.10.22","UDP","214",""
"5296","106.866121","172.168.1.44","10.10.10.22","UDP","214",""
"5297","106.886297","172.168.1.44","10.10.10.22","UDP","214",""
"5298","106.906488","172.168.1.44","10.10.10.22","UDP","214",""
"5299","106.926693","172.168.1.44","10.10.10.22","UDP","214",""
"5300","106.946917","172.168.1.44","10.10.10.22","UDP","214",""
"5301","106.967120","172.168.1.44","10.10.10.22","UDP","214",""
"5302","106.987309","172.168.1.44","10.10.10.22","UDP","214",""
"5303","107.007521","172.168.1.44","10.10.10.22","UDP","214",""
"5304","107.027708","172.168.1.44","10.10.10.22","UDP","214",""
"5305","107.047918","172.168.1.44","10.10.10.22","UDP","214",""
"5306","107.068115","172.168.1.44","10.10.10.22","UDP","214",""
"5307","107.088262","172.168.1.44","10.10.10.22","UDP","214",""
"5308","107.108413","172.168.1.44","10.10.10.22","UDP","214",""
"5309","107.128605","172.168.1.44","10.10.10.22","UDP","214",""
"5310","107.148811","172.168.1.44","10.10.10.22","UDP","214",""
"5311","107.168980","172.168.1.44","10.10.10.22","UDP","214",""
"5312","107.189144","172.168.1.44","10.10.10.22","UDP","214",""
"5313","107.209349","172.168.1.44","10.10.10.22","UDP","214",""
"5314","107.229515","172.168.1.44","10.10.10.22","UDP","214",""
"5315","107.249690","172.168.1.44","10.10.10.22","UDP","214",""
"5316","107.269864","172.168.1.44","10.10.10.22","UDP","214",""
"5317","107.290044","172.168.1.44","10.10.10.22","UDP","214",""
"5318","107.310216","172.168.1.44","10.10.10.22","UDP","214",""
"5319","107.330388","172.168.1.44","10.10.10.22","UDP","214",""
"5320","107.350544","172.168.1.44","10.10.10.22","UDP","214",""
"5321","107.370740","172.168.1.44","10.10.10.22","UDP","214",""
"5322","107.390899","172.168.1.44","10.10.10.22","UDP","214",""
"5323","107.411070","172.168.1.44","10.10.10.22","UDP","214",""
"5324","107.431220","172.168.1.44","10.10.10.22","UDP","214",""
"5325","107.451419","172.168.1.44","10.10.10.22","UDP","214",""
"5326","107.471564","172.168.1.44","10.10.10.22","UDP","214",""
"5327","107.491741","172.168.1.44","10.10.10.22","UDP","214",""
"5328","107.511921","172.168.1.44","10.10.10.22","UDP","214",""
"5329","107.532070","172.168.1.44","10.10.10.22","UDP","214",""
"5330","107.552275","172.168.1.44","10.10.10.22","UDP","214",""
"5331","107.572449","172.168.1.44","10.10.10.22","UDP","214",""
"5332","107.592614","172.168.1.44","10.10.10.22","UDP","214",""
"5333","107.612784","172.168.1.44","10.10.10.22","UDP","214",""
"5334","107.632961","172.168.1.44","10.10.10.22","UDP","214",""
"5335","107.653122","172.168.1.44","10.10.10.22","UDP","214",""
"5336","107.673278","172.168.1.44","10.10.10.22","UDP","214",""
"5337","107.693490","172.168.1.44","10.10.10.22","UDP","214",""
"5338","107.713664","172.168.1.44","10.10.10.22","UDP","214",""
"5339","107.733846","172.168.1.44","10.10.10.22","UDP","214",""
"5340","107.754043","172.168.1.44","10.10.10.22","UDP","214",""
"5341","107.774288","172.168.1.44","10.10.10.22","UDP","214",""
"5342","107.794444","172.168.1.44","10.10.10.22","UDP","214",""
"5343","107.814611","172.168.1.44","10.10.10.22","UDP","214",""
"5344","107.834783","172.168.1.44","10.10.10.22","UDP","214",""
"5345","107.854992","172.168.1.44","10.10.10.22","UDP","214",""
"5346","107.875157","172.168.1.44","10.10.10.22","UDP","214",""
"5347","107.895323","172.168.1.44","10.10.10.22","UDP","214",""
"5348","107.915522","172.168.1.44","10.10.10.22","UDP","214",""
"5349","107.935732","172.168.1.44","10.10.10.22","UDP","214",""
"5350","107.955914","172.168.1.44","10.10.10.22","UDP","214",""
"5351","107.976089","172.168.1.44","10.10.10.22","UDP","214",""
"5352","107.996253","172.168.1.44","10.10.10.22","UDP","214",""
"5353","108.016467","172.168.1.44","10.10.10.22","UDP","214",""
"5354","108.036673","172.168.1.44","10.10.10.22","UDP","214",""
"5355","108.056827","172.168.1.44","10.10.10.22","UDP","214",""
"5356","108.076969","172.168.1.44","10.10.10.22","UDP","214",""
"5357","108.097133","172.168.1.44","10.10.10.22","UDP","214",""
"5358","108.117315","172.168.1.44","10.10.10.22","UDP","214",""
"5359","108.137483","172.168.1.44","10.10.10.22","UDP","214",""
"5360","108.157654","172.168.1.44","10.10.10.22","UDP","214",""
"5361","108.177822","172.168.1.44","10.10.10.22","UDP","214",""
"5362","108.197999","172.168.1.44","10.10.10.22","UDP","214",""
"5363","108.218208","172.168.1.44","10.10.10.22","UDP","214",""
"5364","108.238417","172.168.1.44","10.10.10.22","UDP","214",""
"5365","108.258567","172.168.1.44","10.10.10.22","UDP","214",""
"5366","108.278781","172.168.1.44","10.10.10.22","UDP","214",""
"5367","108.298956","172.168.1.44","10.10.10.22","UDP","214",""
"5368","108.319125","172.168.1.44","10.10.10.22","UDP","214",""
"5369","108.339292","172.168.1.44","10.10.10.22","UDP","214",""
"5370","108.359479","172.168.1.44","10.10.10.22","UDP","214",""
"5371","108.379692","172.168.1.44","10.10.10.22","UDP","214",""
"5372","108.399877","172.168.1.44","10.10.10.22","UDP","214",""
"5373","108.420048","172.168.1.44","10.10.10.22","UDP","214",""
"5374","108.440238","172.168.1.44","10.10.10.22","UDP","214",""
"5375","108.460393","172.168.1.44","10.10.10.22","UDP","214",""
"5376","108.480563","172.168.1.44","10.10.10.22","UDP","214",""
"5377","108.500765","172.168.1.44","10.10.10.22","UDP","214",""
"5378","108.520902","172.168.1.44","10.10.10.22","UDP","214",""
"5379","108.541062","172.168.1.44","10.10.10.22","UDP","214",""
"5380","108.561231","172.168.1.44","10.10.10.22","UDP","214",""
"5381","108.581394","172.168.1.44","10.10.10.22","UDP","214",""
"5382","108.601547","172.168.1.44","10.10.10.22","UDP","214",""
"5383","108.621770","172.168.1.44","10.10.10.22","UDP","214",""
"5384","108.641992","172.168.1.44","10.10.10.22","UDP","214",""
"5385","108.662204","172.168.1.44","10.10.10.22","UDP","214",""
"5386","108.682403","172.168.1.44","10.10.10.22","UDP","214",""
"5387","108.702588","172.168.1.44","10.10.10.22","UDP","214",""
"5388","108.722747","172.168.1.44","10.10.10.22","UDP","214",""
"5389","108.742890","172.168.1.44","10.10.10.22","UDP","214",""
"5390","108.763058","172.168.1.44","10.10.10.22","UDP","214",""
"5391","108.783228","172.168.1.44","10.10.10.22","UDP","214",""
"5392","108.803398","172.168.1.44","10.10.10.22","UDP","214",""
"5393","108.823577","172.168.1.44","10.10.10.22","UDP","214",""
"5394","108.843784","172.168.1.44","10.10.10.22","UDP","214",""
"5395","108.864008","172.168.1.44","10.10.10.22","UDP","214",""
"5396","108.884198","172.168.1.44","10.10.10.22","UDP","214",""
"5397","108.904365","172.168.1.44","10.10.10.22","UDP","214",""
"5398","108.924513","172.168.1.44","10.10.10.22","UDP","214",""
"5399","108.944693","172.168.1.44","10.10.10.22","UDP","214",""
"5400","108.964878","172.168.1.44","10.10.10.22","UDP","214",""
"5401","108.985051","172.168.1.44","10.10.10.22","UDP","214",""
"5402","109.005235","172.168.1.44","10.10.10.22","UDP","214",""
"5403","109.025403","172.168.1.44","10.10.10.22","UDP","214",""
"5404","109.045567","172.168.1.44","10.10.10.22","UDP","214",""
"5405","109.065745","172.168.1.44","10.10.10.22","UDP","214",""
"5406","109.085913","172.168.1.44","10.10.10.22","UDP","214",""
"5407","109.106102","172.168.1.44","10.10.10.22","UDP","214",""
"5408","109.126239","172.168.1.44","10.10.10.22","UDP","214",""
"5409","109.146424","172.168.1.44","10.10.10.22","UDP","214",""
"5410","109.166592","172.168.1.44","10.10.10.22","UDP","214",""
"5411","109.186753","172.168.1.44","10.10.10.22","UDP","214",""
"5412","109.206955","172.168.1.44","10.10.10.22","UDP","214",""
"5413","109.227160","172.168.1.44","10.10.10.22","UDP","214",""
"5414","109.247316","172.168.1.44","10.10.10.22","UDP","214",""
"5415","109.267546","172.168.1.44","10.10.10.22","UDP","214",""
"5416","109.287730","172.168.1.44","10.10.10.22","UDP","214",""
"5417","109.307900","172.168.1.44","10.10.10.22","UDP","214",""
"5418","109.328113","172.168.1.44","10.10.10.22","UDP","214",""
"5419","109.348296","172.168.1.44","10.10.10.22","UDP","214",""
"5420","109.368455","172.168.1.44","10.10.10.22","UDP","214",""
"5421","109.388651","172.168.1.44","10.10.10.22","UDP","214",""
"5422","109.408820","172.168.1.44","10.10.10.22","UDP","214",""
"5423","109.428987","172.168.1.44","10.10.10.22","UDP","214",""
"5424","109.449174","172.168.1.44","10.10.10.22","UDP","214",""
"5425","109.469350","172.168.1.44","10.10.10.22","UDP","214",""
"5426","109.489562","172.168.1.44","10.10.10.22","UDP","214",""
"5427","109.509712","172.168.1.44","10.10.10.22","UDP","214",""
"5428","109.529913","172.168.1.44","10.10.10.22","UDP","214",""
"5429","109.550060","172.168.1.44","10.10.10.22","UDP","214",""
"5430","109.570241","172.168.1.44","10.10.10.22","UDP","214",""
"5431","109.590423","172.168.1.44","10.10.10.22","UDP","214",""
"5432","109.610607","172.168.1.44","10.10.10.22","UDP","214",""
"5433","109.630811","172.168.1.44","10.10.10.22","UDP","214",""
"5434","109.650966","172.168.1.44","10.10.10.22","UDP","214",""
"5435","109.671142","172.168.1.44","10.10.10.22","UDP","214",""
"5436","109.691316","172.168.1.44","10.10.10.22","UDP","214",""
"5437","109.711499","172.168.1.44","10.10.10.22","UDP","214",""
"5438","109.731671","172.168.1.44","10.10.10.22","UDP","214",""
"5439","109.751836","172.168.1.44","10.10.10.22","UDP","214",""
"5440","109.772011","172.168.1.44","10.10.10.22","UDP","214",""
"5441","109.792224","172.168.1.44","10.10.10.22","UDP","214",""
"5442","109.812444","172.168.1.44","10.10.10.22","UDP","214",""
"5443","109.832617","172.168.1.44","10.10.10.22","UDP","214",""
"5444","109.852846","172.168.1.44","10.10.10.22","UDP","214",""
"5445","109.873031","172.168.1.44","10.10.10.22","UDP","214",""
"5446","109.893198","172.168.1.44","10.10.10.22","UDP","214",""
"5447","109.913369","172.168.1.44","10.10.10.22","UDP","214",""
"5448","109.933604","172.168.1.44","10.10.10.22","UDP","214",""
"5449","109.953773","172.168.1.44","10.10.10.22","UDP","214",""
"5450","109.973959","172.168.1.44","10.10.10.22","UDP","214",""
"5451","109.994152","172.168.1.44","10.10.10.22","UDP","214",""
"5452","110.014361","172.168.1.44","10.10.10.22","UDP","214",""
"5453","110.034537","172.168.1.44","10.10.10.22","UDP","214",""
"5454","110.054713","172.168.1.44","10.10.10.22","UDP","214",""
"5455","110.074916","172.168.1.44","10.10.10.22","UDP","214",""
"5456","110.095068","172.168.1.44","10.10.10.22","UDP","214",""
"5457","110.115224","172.168.1.44","10.10.10.22","UDP","214",""
